,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Rating,Credit_Mix_Bad,Credit_Mix_Good,Credit_Mix_Standard,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes
77274,40,14304.01,1394.000833333333,4,4,2.0,7.0,11.95,0.0,736.76,34.767558106511714,14.972561670923614,64.3844,350.04312,649.2507582152338,0,1,0,1,0
77280,38,14544.03,1314.0025,6,6,3.0,9.0,8.58,4.0,2447.38,32.97068993106667,27.40979088272661,57.930992,326.05948,586.9309874084022,0,0,1,0,1
77320,19,70674.6,5665.55,7,6,6.0,21.0,12.67,6.0,2102.97,31.04537115203867,204.2296587214828,117.40511,504.92023,462.8846914905434,0,0,1,0,1
77338,44,27318.32,2158.526666666666,6,4,3.0,8.0,12.45,7.0,1370.22,30.351933949480102,60.32390941537293,111.82691,323.70184,645.3143112800208,0,0,1,0,1
77340,44,27318.32,2158.526666666666,6,4,3.0,11.0,12.45,11.0,1370.22,33.173043121773226,60.32390941537293,68.63902,336.88974,656.3565622123689,0,0,1,0,1
77341,44,27318.32,2158.526666666666,6,4,3.0,11.0,12.45,11.0,1370.22,31.24297422840893,60.32390941537293,35.595642,369.9331,610.8377846660637,0,0,1,0,1
77378,35,34204.39,2792.3658333333333,8,4,4.0,13.0,15.31,0.0,1131.43,35.75490594561488,108.58216277921964,101.05809,319.59634,634.5646514386854,0,0,1,0,1
77392,18,16279.715,1647.642916666667,4,3,2.0,1.0,9.34,3.0,501.96,28.10289571931303,26.7909872769233,52.98279,334.9905,719.7409983234493,0,1,0,1,0
77396,18,16279.715,1647.642916666667,4,3,2.0,3.0,8.34,3.0,501.96,29.70486716807725,26.7909872769233,169.41458,248.55872,661.9460315195635,0,1,0,1,0
77415,33,79504.56,6542.38,7,5,7.0,16.0,10.71,12.0,2512.59,28.359043557582662,269.4365972874258,97.13586,527.6655,447.22377978045074,1,0,0,0,1
77432,32,19741.36,1543.1133333333337,4,5,6.0,6.0,11.46,6.0,1250.19,30.70955053499453,87.43157793942932,64.92859,291.95117,580.4155679873147,0,0,1,0,1
77439,33,19741.36,1543.1133333333337,4,5,6.0,8.0,11.46,10.0,1250.19,33.74370450160685,87.43157793942932,133.14421,203.73553,647.3437837836414,0,0,1,0,1
77460,36,21863.8,1895.983333333333,7,3,2.0,15.0,10.68,2.0,1377.13,35.08871580275493,26.05413693394768,251.64723,201.89696,663.2210701325922,0,0,1,0,1
77463,36,21863.8,1895.983333333333,7,3,2.0,15.0,10.68,2.0,1377.13,31.89533245110021,26.05413693394768,22.325344,391.21884,708.5197599640276,0,0,1,0,1
77471,24,41037.94,3129.828333333333,10,8,7.0,25.0,8.62,6.0,1735.78,27.910145591313416,155.40826964651728,36.519287,361.05527,408.87265293227836,1,0,0,0,1
77472,25,24497.42,1840.4516666666664,4,3,1.0,14.0,11.41,8.0,946.84,30.30706494447916,15.448183476047149,53.066322,395.53067,583.6037452123749,0,0,1,0,1
77473,25,24497.42,1840.4516666666664,4,3,1.0,14.0,15.41,8.0,946.84,34.350660197191864,15.448183476047149,97.12146,341.47552,624.3800897834165,0,0,1,0,1
77477,25,24497.42,1840.4516666666664,4,3,1.0,14.0,15.41,8.0,946.84,30.57300338298805,15.448183476047149,47.379547,371.21744,653.0819633513894,0,0,1,0,1
77481,28,28942.36,2670.863333333333,5,4,4.0,1.0,7.41,1.0,626.5,32.062360712496144,87.1698091721312,47.590595,372.32593,607.9921998347202,0,1,0,1,0
77485,28,28942.36,2670.863333333333,5,4,4.0,2.0,7.41,1.0,626.5,30.684635197335787,87.1698091721312,242.74203,207.17448,550.4445595914702,0,1,0,1,0
77486,28,28942.36,2670.863333333333,5,4,4.0,-1.0,7.41,4.0,626.5,32.63578205638646,87.1698091721312,178.31934,271.5972,511.0397575689106,0,1,0,1,0
77529,44,88165.8,7271.1500000000015,4,4,1.0,11.0,6.04,4.0,326.6,30.023448338742703,57.70738040344058,284.95108,664.45654,583.703423839711,0,1,0,1,0
77532,44,88165.8,7271.1500000000015,4,4,1.0,13.0,6.04,4.0,326.6,27.82116440731503,57.70738040344058,638.24786,301.15973,661.1376603310022,0,1,0,1,0
77534,44,88165.8,7271.1500000000015,4,4,1.0,11.0,6.04,4.0,326.6,36.08194004716832,57.70738040344058,568.3683,371.03934,599.5121294071828,0,1,0,1,0
77535,44,88165.8,7271.1500000000015,4,4,1.0,11.0,6.04,4.0,326.6,35.185878395513136,57.70738040344058,67.023575,842.38403,629.0401543374029,0,1,0,1,0
77560,38,18221.965,1247.4970833333334,3,7,3.0,11.0,8.25,0.0,1218.29,34.681690912212765,25.71529198620427,44.195343,334.83908,653.9894367057096,0,0,1,0,1
77561,38,18221.965,1247.4970833333334,3,7,3.0,12.0,9.25,0.0,1218.29,34.28404466949861,25.71529198620427,38.116146,320.91827,583.0504158834143,0,0,1,0,1
77564,38,18221.965,1247.4970833333334,3,7,3.0,12.0,12.25,0.0,1218.29,29.080570567615855,25.71529198620427,80.98205,278.05237,638.7194016588335,0,0,1,0,1
77600,43,68898.0,5588.5,7,4,0.0,16.0,5.8,3.0,312.14,36.106524728533714,0.0,300.7711,518.0789,581.5791868052559,0,0,1,1,0
77607,43,68898.0,5588.5,7,4,0.0,16.0,5.8,5.0,312.14,29.86160695200283,0.0,195.78899,613.06104,615.4651068730658,0,0,1,1,0
77645,34,32296.78,2655.398333333333,7,9,7.0,12.0,11.16,12.0,2156.15,31.676243649784716,118.4394645173125,67.67791,329.42245,653.9802991996355,0,0,1,0,1
77650,43,21719.56,1868.963333333333,6,6,1.0,15.0,15.96,9.0,717.44,31.33479576924636,9.247225472047614,63.670357,403.97876,658.6367376991369,0,0,1,0,1
77666,22,30623.61,2599.067861910859,3,6,4.0,3.0,17.07,0.0,1125.03,27.76290874643376,299.91214924120584,45.90174,436.7825,686.7624963144199,0,1,0,1,0
77669,22,30623.61,2599.067861910859,3,6,4.0,0.0,11.07,1.0,1125.03,32.340457347310355,299.91214924120584,49.761074,432.92316,704.7174425564832,0,1,0,1,0
77671,22,30623.61,2599.067861910859,3,6,4.0,0.0,11.07,1.0,1125.03,29.04183101547569,299.91214924120584,174.47235,318.21188,693.3255069102134,0,1,0,1,0
77696,20,54025.95,4426.1625,6,3,4.0,15.0,15.19,10.0,2331.61,34.93435242205104,114.63203411485276,101.48999,466.49423,579.138081472596,0,0,1,0,1
77697,21,54025.95,4426.1625,6,3,4.0,15.0,15.19,10.0,2331.61,33.57493070393736,114.63203411485276,80.5839,497.40033,597.498531507719,0,0,1,0,1
77699,21,54025.95,4426.1625,6,3,4.0,15.0,15.19,10.0,2331.61,27.62950356044105,114.63203411485276,96.44461,471.5396,606.8325348729992,0,0,1,0,1
77702,21,54025.95,4426.1625,6,3,4.0,15.0,15.19,14.0,2331.61,29.04981992277239,114.63203411485276,106.788864,471.19534,432.47811940838966,0,0,1,0,1
77737,20,39448.67,3400.3891666666664,1,5,1.0,3.0,10.82,4.0,544.19,33.068818484905464,22.764457417336807,99.56286,467.7116,624.1698797008618,0,1,0,1,0
77741,20,39448.67,3400.3891666666664,1,5,1.0,3.0,10.82,4.0,544.19,29.203017365442268,22.764457417336807,128.90196,438.3725,622.849286274903,0,1,0,1,0
77742,20,39448.67,3400.3891666666664,1,5,1.0,3.0,10.82,4.0,544.19,31.759183489664487,22.764457417336807,191.74722,385.52722,667.9393899925734,0,1,0,1,0
77743,20,39448.67,3400.3891666666664,1,5,1.0,3.0,10.82,8.0,544.19,35.184586936870524,22.764457417336807,262.8067,334.46777,597.129642509136,0,1,0,1,0
77754,55,14230.995,1381.91625,3,3,4.0,6.0,7.64,0.0,626.64,32.33757089808764,44.913080068525616,38.06962,315.20892,639.2507737848325,0,1,0,1,0
77756,55,14230.995,1381.91625,3,3,4.0,11.0,7.64,0.0,626.64,31.46262196051252,44.913080068525616,185.5667,197.71185,595.1094025701701,0,1,0,1,0
77758,55,14230.995,1381.91625,3,3,4.0,8.0,8.64,3.0,626.64,32.75250488964532,44.913080068525616,59.250523,294.028,665.7566788732654,0,1,0,1,0
77759,55,14230.995,1381.91625,3,3,4.0,8.0,7.64,3.0,626.64,33.59290699972481,44.913080068525616,185.16322,198.11533,668.1030545425483,0,1,0,1,0
77770,46,77923.0,6306.583333333332,1,6,3.0,9.0,6.68,1.0,1101.45,33.385522042616515,112.73114183472052,159.10867,608.81854,596.4408907219672,0,1,0,1,0
77787,42,16054.06,1416.8383333333334,8,5,3.0,12.0,12.87,9.0,2457.58,36.03286617336944,25.82604128916273,67.16421,328.69357,623.9509398764767,0,0,1,0,1
77789,42,16054.06,1416.8383333333334,8,5,3.0,11.0,12.87,9.0,2457.58,29.876546522253147,25.82604128916273,67.229385,328.62842,526.6824488990158,0,0,1,0,1
77798,39,20382.97,1451.5808333333334,6,9,6.0,23.0,8.03,11.0,2536.84,36.10033438907249,56.85068877732368,59.5328,288.7746,586.6505848790667,1,0,0,0,1
77818,22,36568.05,3011.3375,4,7,4.0,14.0,4.83,0.0,1417.22,32.176956300005244,72.58745421757796,319.99542,198.55089,649.3314360511044,0,0,1,0,1
77827,24,17709.31,1732.7758333333334,9,8,2.0,19.0,14.09,11.0,1551.3,28.5010695656122,18.09016279399464,27.291155,367.89627,417.3745763220457,0,0,1,0,1
77849,27,16805.54,1451.4616666666668,6,5,3.0,19.0,16.22,6.0,438.74,35.98392435840741,24.430924213103445,57.920315,352.79492,584.5947858776636,0,0,1,0,1
77873,40,71297.02,6028.418333333334,3,4,4.0,3.0,11.5,2.0,383.01,35.9723350280981,168.12092579336306,315.74084,398.98004,677.9368983415346,0,1,0,1,0
77874,40,71297.02,6028.418333333334,3,4,4.0,4.0,16.5,2.0,383.01,30.497824008658327,168.12092579336306,149.55743,525.16345,713.7413723750873,0,1,0,1,0
77879,40,71297.02,6028.418333333334,3,4,4.0,5.0,11.5,7.0,383.01,30.44756255168801,168.12092579336306,53.81389,620.90704,609.1902776905985,0,1,0,1,0
77902,53,32504.22,2643.685,4,7,1.0,9.0,7.1,5.0,315.39,30.2615633384985,19.042218115289067,80.84622,424.48007,360.1803599711778,0,1,0,1,0
77911,19,16888.404,1564.367083333333,6,6,1.0,14.0,11.17,0.0,724.57,37.263741867856496,8.157936038864184,23.566158,374.71262,631.8149419332628,0,0,1,1,0
77924,30,36456.72,3163.06,8,10,2.0,8.0,10.91,10.0,1751.18,30.03117099547421,51.6465611878399,60.79175,443.86768,569.9266233259217,0,0,1,0,1
77929,51,24376.73,1926.394166666667,7,4,1.0,5.0,8.9,3.0,1125.3,34.743172452741675,18.30518956975858,100.008,334.32623,610.0124464423424,0,0,1,0,1
77931,52,24376.73,1926.394166666667,7,4,1.0,8.0,8.9,3.0,1125.3,34.44781991596282,18.30518956975858,236.41512,227.91911,606.3209539308867,0,0,1,0,1
77935,52,24376.73,1926.394166666667,7,4,1.0,8.0,8.9,6.0,1125.3,33.347303503322806,18.30518956975858,134.42139,309.91284,647.5793128155408,0,0,1,0,1
77952,43,19399.32,1680.61,10,7,7.0,15.0,6.04,10.0,2443.94,29.67914608534756,98.0477170097603,42.34155,267.67172,539.5005652392902,1,0,0,0,1
77954,43,19399.32,1680.61,10,7,7.0,16.0,6.04,10.0,2443.94,35.633622672803284,98.0477170097603,199.80405,160.20924,354.7613983120312,1,0,0,0,1
77961,28,33999.48,2730.2900000000004,68,3,0.0,13.0,17.08,6.0,1373.82,28.523006748582173,0.0,32.273037,480.75595,608.5886420750234,0,0,1,0,1
77964,28,33999.48,2730.2900000000004,8,3,0.0,10.0,17.08,6.0,1373.82,30.972165657776948,0.0,245.42131,307.6077,602.3833149562638,0,0,1,0,1
77965,28,33999.48,2730.2900000000004,8,3,0.0,13.0,11.08,6.0,1373.82,34.18333088755544,0.0,88.44098,434.588,602.4395308445689,0,0,1,0,1
77967,29,33999.48,2730.2900000000004,8,3,0.0,13.0,17.08,6.0,1373.82,32.96315122280849,0.0,101.83281,421.1962,584.6276037470781,0,0,1,0,1
77984,40,18979.35,1712.6125,8,10,7.0,12.0,16.12,11.0,1472.35,27.475669732257987,95.00727385353672,42.01894,284.23505,561.6812752163651,0,0,1,0,1
77991,40,18979.35,1712.6125,8,10,7.0,9.0,16.12,13.0,1472.35,31.781890135032377,95.00727385353672,85.94375,260.31024,579.2780228197987,0,0,1,0,1
78029,55,22209.0,2117.75,4,5,4.0,13.0,15.25,4.0,281.35,34.63863402324045,48.6860472746355,257.19846,195.8905,513.4402008445766,0,0,1,0,1
78037,53,32013.46,2595.788333333333,3,5,3.0,13.0,7.15,0.0,1068.81,28.54831145542591,70.3043997284887,119.50664,359.7678,581.9072086499623,0,0,1,1,0
78048,35,67422.8,5435.566666666667,4,7,2.0,13.0,16.16,1.0,1082.56,28.29152214825901,85.7478360236963,164.50154,553.3073,644.1464023140109,0,0,1,0,1
78054,35,67422.8,5435.566666666667,4,7,2.0,13.0,16.16,1.0,1082.56,31.775124066810942,85.7478360236963,141.80579,576.00305,641.0754229871644,0,0,1,0,1
78056,53,32455.1,2973.5916666666667,7,6,0.0,17.0,12.33,1.0,817.97,28.258500454709893,0.0,207.23373,360.12543,618.1264410218894,0,0,1,0,1
78058,54,32455.1,2973.5916666666667,7,6,0.0,17.0,12.33,1.0,817.97,30.06540680076711,0.0,36.149677,501.2095,653.3632184746268,0,0,1,0,1
78072,53,44330.2,3744.183333333333,4,3,1.0,0.0,10.02,3.0,1483.39,28.392816871489977,20.272734860528963,372.1129,272.03268,642.2943021007286,0,1,0,1,0
78083,29,31969.22,2946.101666666667,6,5,6.0,17.0,12.98,6.0,1334.68,36.18154115626455,142.96527479958743,58.745026,352.89987,368.2644709251865,0,0,1,0,1
78114,32,69026.56,5970.213333333332,3,4,7.0,14.0,8.13,4.0,365.38,37.0331321706505,289.2175206077145,475.1202,102.68362,630.6813090722316,0,0,1,0,1
78118,33,69026.56,5970.213333333332,3,4,7.0,14.0,8.13,9.0,365.38,30.346961436281237,289.2175206077145,179.01651,378.7873,620.9851130634592,0,0,1,0,1
78119,33,69026.56,5970.213333333332,3,4,7.0,14.0,8.13,9.0,365.38,31.98125088032546,289.2175206077145,247.42213,310.38168,655.0169831875966,0,0,1,0,1
78121,42,35350.24,3085.853333333333,4,7,7.0,11.0,14.26,7.0,543.54,31.263872475517577,139.69745023737505,138.78687,320.101,645.1425681604529,0,0,1,0,1
78126,42,35350.24,3085.853333333333,4,7,7.0,14.0,14.26,7.0,543.54,30.51475854551012,139.69745023737505,246.71463,192.17325,681.0096312024856,0,0,1,0,1
78154,24,16490.75,1616.229166666667,8,10,9.0,22.0,6.83,11.0,2394.72,29.79330216192011,87.79010564611919,191.21992,172.61288,581.2722834200764,1,0,0,0,1
78162,37,14829.17,1033.7641666666666,4,4,2.0,17.0,7.07,7.0,300.47,31.050953725017727,17.934999615983862,45.58473,329.8567,629.3338926450705,0,0,1,0,1
78183,22,22320.324,1966.0270833333327,0,7,3.0,1.0,4.63,4.0,983.12,33.724030436862286,40.92697967874924,123.77502,321.90073,524.681405609789,0,1,0,1,0
78200,34,31820.56,2520.7133333333336,7,6,1.0,15.0,8.44,2.0,1394.06,36.65699685142712,17.299831962391277,81.93858,422.83292,627.5948737583939,0,0,1,0,1
78206,35,31820.56,2520.7133333333336,8,7,1.0,12.0,8.44,2.0,1394.06,29.009251513224047,17.299831962391277,94.50069,420.2708,646.3960272397753,0,0,1,0,1
78218,19,31204.74,2888.395,8,4,4.0,18.0,4.75,4.0,611.99,33.492287619302445,96.220995476677,169.7726,292.84592,637.763023260087,0,0,1,0,1
78219,19,31204.74,2888.395,8,4,4.0,18.0,10.75,4.0,611.99,36.32968902461475,96.220995476677,317.17966,165.43883,642.7809837122257,0,0,1,0,1
78223,19,31204.74,2888.395,8,4,4.0,20.0,10.75,5.0,611.99,28.33920723503311,96.220995476677,134.18036,348.43814,608.0979715778279,0,0,1,0,1
78245,42,36806.84,2827.236666666666,6,5,6.0,12.0,13.22,7.0,1933.58,28.375476279760328,174.89311659439807,68.354126,299.47644,607.9862278762207,0,0,1,0,1
78254,37,28443.42,2314.285,7,4,2.0,11.0,7.23,4.0,1476.31,32.45581724079178,39.80748155750632,107.19226,344.42874,719.1003216236135,0,0,1,1,0
78264,34,40295.72,3627.976666666667,2,4,3.0,1.0,7.04,4.0,457.44,31.014449258416647,77.09602411267181,154.17839,391.52325,396.4490070767299,0,1,0,1,0
78267,34,40295.72,3627.976666666667,2,4,3.0,0.0,4.04,5.0,457.44,34.287385317812685,77.09602411267181,245.5104,320.19125,538.240053753895,0,1,0,1,0
78269,34,40295.72,3627.976666666667,2,4,3.0,-2.0,4.04,5.0,457.44,31.697813479621185,77.09602411267181,262.66556,313.03607,649.043007962316,0,1,0,1,0
78274,24,10060.015,1103.3345833333333,3,9,6.0,9.0,9.29,12.0,1971.81,31.93294075168671,32.28432276915212,146.54669,221.50244,439.5542542943222,0,0,1,0,1
78275,24,10060.015,1103.3345833333333,3,9,6.0,11.0,7.29,12.0,1971.81,34.948524653272855,32.28432276915212,118.09223,249.95691,523.978103602675,0,0,1,0,1
78278,25,10060.015,1103.3345833333333,3,9,6.0,12.0,9.29,15.0,1971.81,32.40375545264577,32.28432276915212,91.22308,256.82605,624.8570213303796,0,0,1,0,1
78293,15,46271.32,4105.943333333333,3,5,6.0,15.0,12.54,5.0,640.52,36.38986440407126,175.42124378153375,197.18523,307.98785,608.7345574366277,0,0,1,0,1
78304,53,65869.24,5702.1033333333335,1,7,3.0,6.0,5.2,2.0,506.2,34.15807211420448,154.16223118522396,64.697975,601.35016,696.0260981165244,0,1,0,1,0
78306,54,65869.24,5702.1033333333335,1,7,3.0,4.0,5.2,2.0,506.2,28.604366537890748,154.16223118522396,62.91637,603.1317,686.0903068361401,0,1,0,1,0
78311,54,65869.24,5702.1033333333335,1,7,3.0,6.0,5.2,2.0,506.2,33.31689445903732,154.16223118522396,333.18073,342.86737,672.4782513502498,0,1,0,1,0
78371,39,43981.4,3431.116666666667,3,6,5.0,20.0,13.77,7.0,534.16,36.31324205739203,113.8791951345197,44.77133,434.46115,607.6923913257257,0,0,1,0,1
78408,44,22530.97,1684.5808333333334,3,3,1.0,14.0,8.89,4.0,370.35,28.47850162877877,11.381599902770322,38.825214,378.25128,692.1973737827616,0,1,0,1,0
78415,44,22530.97,1684.5808333333334,3,3,1.0,16.0,8.89,4.0,370.35,30.124181519374204,11.381599902770322,106.131065,320.94543,679.0484697952015,0,1,0,1,0
78434,43,43074.48,3315.5399999999995,7,5,4.0,10.0,16.31,4.0,2572.44,35.91580999369393,121.33525238650633,86.58905,373.6297,428.14847827854203,0,0,1,0,1
78436,43,43074.48,3315.5399999999995,7,5,4.0,10.0,16.31,4.0,2572.44,35.04331438023332,121.33525238650633,82.76752,367.45123,493.0967712392455,0,0,1,0,1
78441,23,32612.36,2670.6966666666667,5,5,4.0,10.0,8.44,0.0,809.94,28.234031466368624,91.5789872673322,201.38467,244.106,695.2782211636135,0,1,0,1,0
78442,23,32612.36,2670.6966666666667,5,5,4.0,9.0,8.44,0.0,809.94,27.81718658398622,91.5789872673322,92.25998,333.2307,641.5963092174895,0,1,0,1,0
78443,23,32612.36,2670.6966666666667,5,5,4.0,11.0,8.44,0.0,809.94,28.5636766320002,91.5789872673322,88.694626,346.79605,690.7641433014005,0,1,0,1,0
78479,48,19641.664,1795.8054166666668,0,6,0.0,14.0,6.89,1.0,1230.89,30.09425387228768,0.0,13.874659,405.70587,427.5816294803738,0,1,0,1,0
78512,21,25428.7,2016.0583333333327,5,4,6.0,21.0,11.78,7.0,1167.79,34.37399894350153,85.08819787325076,159.37802,237.13962,660.0477000941873,0,0,1,0,1
78517,22,25428.7,2016.0583333333327,5,4,6.0,20.0,16.78,8.0,1167.79,36.65617456980634,85.08819787325076,24.709047,341.8086,634.0400930823209,0,0,1,0,1
78518,22,25428.7,2016.0583333333327,5,4,6.0,20.0,12.78,8.0,1167.79,35.47645900243596,85.08819787325076,183.63402,202.8836,615.3051637228609,0,0,1,0,1
78519,22,25428.7,2016.0583333333327,5,4,6.0,18.0,4.78,8.0,1167.79,36.028125553031366,85.08819787325076,236.6896,169.82803,650.3433794169854,0,0,1,0,1
78549,26,35023.49,2651.6241666666665,3,4,3.0,12.0,14.86,6.0,305.79,31.54907347450512,52.66554536265468,295.57327,206.92361,588.8765984901895,0,0,1,0,1
78551,26,35023.49,2651.6241666666665,3,4,3.0,9.0,14.86,6.0,305.79,36.371277788749154,52.66554536265468,65.10311,387.39377,648.9109322808637,0,0,1,0,1
78577,17,40944.82,3588.068333333333,7,7,3.0,13.0,13.4,7.0,948.81,32.012828182715594,93.98416718975731,37.463814,467.35886,642.2627962744084,0,0,1,0,1
78578,17,40944.82,3588.068333333333,7,7,3.0,13.0,11.4,7.0,948.81,29.7241485683807,93.98416718975731,245.35347,299.46918,643.7204384953502,0,0,1,0,1
78580,17,40944.82,3588.068333333333,7,7,3.0,13.0,13.4,7.0,948.81,28.713384502298712,93.98416718975731,42.080845,462.74182,609.6287194744108,0,0,1,0,1
78581,17,40944.82,3588.068333333333,7,7,3.0,13.0,13.4,7.0,948.81,31.510617451143933,93.98416718975731,71.174774,433.6479,605.8580426246535,0,0,1,0,1
78588,28,13618.87,1332.9058333333337,4,3,0.0,18.0,8.18,0.0,1480.87,36.6426023503407,0.0,68.981,344.30957,616.7123147806368,0,1,0,1,0
78590,29,13618.87,1332.9058333333337,4,3,0.0,18.0,8.18,0.0,1480.87,31.761895408771533,0.0,138.4151,284.8755,640.2402337218987,0,1,0,1,0
78591,29,13618.87,1332.9058333333337,4,3,0.0,18.0,8.18,0.0,1480.87,31.49544303856028,0.0,55.298813,337.99176,639.3525062948679,0,1,0,1,0
78593,55,32876.7,2541.725,7,4,1.0,13.0,16.28,2.0,807.3,27.416924889444083,23.79430355489239,292.6428,227.7354,664.2458174208673,0,0,1,0,1
78597,55,32876.7,2541.725,7,4,1.0,13.0,14.28,2.0,807.3,32.79907875121704,23.79430355489239,152.89688,337.48132,589.8715082067945,0,0,1,0,1
78598,56,32876.7,2541.725,7,4,1.0,10.0,14.28,3.0,807.3,30.247847410719448,23.79430355489239,54.034676,436.3435,665.9939368907873,0,0,1,0,1
78601,44,33401.1,2701.425,1,7,2.0,9.0,11.39,3.0,857.99,33.380445549977324,54.21282396276768,52.48891,403.44077,585.026712940068,0,1,0,1,0
78605,44,33401.1,2701.425,1,7,2.0,9.0,11.39,8.0,857.99,33.27287090342384,54.21282396276768,343.51404,162.41563,650.4989175125888,0,1,0,1,0
78609,22,43788.75,3394.0625,3,7,1.0,6.0,4.43,4.0,1427.84,34.978482115582224,23.44304387445748,283.27512,302.68808,627.9545596019168,0,1,0,1,0
78613,23,43788.75,3394.0625,3,7,1.0,6.0,4.43,4.0,1427.84,35.143660016941446,23.44304387445748,71.61102,494.35217,669.4183837692774,0,1,0,1,0
78617,15,42447.54,3583.295,5,5,4.0,16.0,12.04,7.0,2103.16,30.94424762368766,95.24041675248463,59.07547,444.0136,528.9370982835044,0,0,1,0,1
78638,52,18710.74,1363.2283333333337,2,6,4.0,7.0,10.13,5.0,830.7,30.808796166951428,50.32093195112957,151.64964,224.35225,666.30098904978,0,1,0,1,0
78667,41,54072.94,4700.078333333334,6,6,3.0,12.0,7.33,1.0,1388.27,29.30226801518024,72.89893779378055,146.0851,501.0238,623.0899918736185,0,0,1,1,0
78690,33,45705.04,3722.7533333333336,8,6,3.0,13.0,16.69,7.0,378.16,27.615916553123423,69.0449502064084,87.180824,456.04956,594.3450049616551,0,0,1,0,1
78697,14,31273.54,2752.1283333333336,5,5,2.0,9.0,16.63,8.0,2382.3,29.183643871916345,49.93971220385049,35.11409,440.15903,595.456261977994,0,0,1,0,1
78700,14,31273.54,2752.1283333333336,5,5,2.0,12.0,7.63,8.0,2382.3,29.933814937940284,49.93971220385049,27.478685,437.79443,590.3516160819989,0,0,1,0,1
78701,14,31273.54,2752.1283333333336,5,5,2.0,12.0,12.63,8.0,2382.3,30.16253348017598,49.93971220385049,248.33847,266.93466,439.80955787183257,0,0,1,0,1
78719,40,70825.76,5814.1466666666665,10,7,3.0,17.0,9.77,12.0,1629.99,32.879623646348726,166.64159552093864,525.7762,178.9969,615.7070250134645,0,0,1,0,1
78746,37,42252.7,3381.058333333333,6,6,4.0,20.0,7.69,4.0,718.36,35.293365672905075,119.0498815442776,99.37355,379.6824,636.6000888888539,0,0,1,0,1
78750,37,42252.7,3007.4906235681683,6,6,4.0,20.0,7.69,4.0,718.36,35.894548917083775,492.6175913094423,220.21274,268.8432,673.7643992879753,0,0,1,0,1
78761,38,22387.125,1677.59375,3,2,0.0,0.0,3.93,1.0,1389.37,32.29516177459269,0.0,207.92003,249.83934,701.3309334823743,0,1,0,1,0
78764,38,22387.125,1677.59375,4,3,0.0,2.0,3.93,1.0,1389.37,35.43294343870652,0.0,32.817112,394.94226,672.190311103438,0,1,0,1,0
78773,33,21903.85,1940.3208333333328,3,5,1.0,17.0,10.96,1.0,1426.3,36.08622371869632,13.273625504907208,158.19887,292.5596,617.9570273817707,0,0,1,0,1
78784,-500,20579.45,1814.9541666666669,5,6,0.0,2.0,11.18,4.0,1494.11,36.916451883229264,0.0,81.1055,360.38992,435.3713669494146,0,1,0,1,0
78788,40,20579.45,1814.9541666666669,5,6,0.0,1.0,8.18,4.0,1494.11,31.099539969324823,0.0,97.096565,344.39886,503.77566568184176,0,1,0,1,0
